surface,symbol,_id,entrezgene,ensembl_id,pdb_id,name
p38,p38,16479688,16479688,,,P38
p40,P40,843569,843569,AT1G72370,,40s ribosomal protein SA
p40,p40,8887752,8887752,,,P40
p40,p40,4179181,4179181,,,hypothetical protein
p40,p40,2846293,2846293,,,P40
p40,p40,40526678,40526678,,,P40
p40,p40,3890505,3890505,,,P40
p40,P40,26516445,26516445,,,antitermination protein
p40,P40,7020961,7020961,,,excisionase
p40,P40,13405065,13405065,,,sigma-70 family RNA polymerase sigma factor
p40,p40,5850443,5850443,,,p40
p55,P55,26516459,26516459,,,lysis protein
p55,P55,13405082,13405082,,,"sigma70, RNA polymerase sigma factor, positive control factor Xpf (N-terminal region)"
p55,P55,55632363,55632363,,,"sigma70, RNA polymerase sigma factor, positive control factor Xpf (N-terminal region)"
p57,P57,26516461,26516461,,,hypothetical protein
p57,P57,13405084,13405084,,,hypothetical protein
p57,P57,55632365,55632365,,,hypothetical protein
p58,P58,26516462,26516462,,,terminase
p58,P58,13405085,13405085,,,hypothetical protein
p58,P58,55632366,55632366,,,hypothetical protein
PAC2,pac2,2542103,2542103,SPAC31G5.11,,cAMP-independent regulatory protein Pac2
phospholipase C-gamma 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
phospholipase C-gamma 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
phospholipase C-gamma 1,1,920970,920970,,,portal protein
phospholipase C-gamma 1,1,1732943,1732943,,,P27 family terminase small subunit
phospholipase C-gamma 1,1,1259213,1259213,,,hypothetical protein
phospholipase C-gamma 1,1,2700962,2700962,,,HNH endonuclease
phospholipase C-gamma 1,1,2657180,2657180,,,adenylate kinase
phospholipase C-gamma 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
phospholipase C-gamma 1,1,1258857,1258857,,,gp1
phospholipase C-gamma 1,1,10323382,10323382,,,gp3 dNMP kinase
phosphoprotein,ODAPH,152816,152816,ENSG00000174792,,odontogenesis associated phosphoprotein
phosphoprotein,SPP2,6694,6694,ENSG00000072080,,secreted phosphoprotein 2
phosphoprotein,EAPP,55837,55837,ENSG00000129518,,E2F associated phosphoprotein
phosphoprotein,VASP,7408,7408,ENSG00000125753,1EGX,vasodilator stimulated phosphoprotein
phosphoprotein,GOLPH3,64083,64083,ENSG00000113384,3,golgi phosphoprotein 3
phosphoprotein,SPP1,6696,6696,ENSG00000118785,3CXD,secreted phosphoprotein 1
phosphorylatable myosin light chain,light,100136319,100136319,ENSOMYG00000017259,,TNF superfamily member 14
PI,PI,832146,832146,AT5G20240,,K-box region and MADS-box transcription factor family protein
PI,PI,104605842,104605842,,,floral homeotic protein PMADS 2
PI,pi,5656965,5656965,,,pied
PI 3-kinase,PI,832146,832146,AT5G20240,,K-box region and MADS-box transcription factor family protein
PI 3-kinase,PI,104605842,104605842,,,floral homeotic protein PMADS 2
PI 3-kinase,pi,5656965,5656965,,,pied
PIMT,TM35_000162630,39985915,39985915,,,putative PIMT protein
PIMT,DQ04_01071000,20380440,20380440,,,putative PIMT protein
PKR,GTPV_gp011,5228348,5228348,,,EIF2a-like PKR inhibitor
PKR,LSDV014,921580,921580,,,EIF2a-like PKR inhibitor
PKR,YMTVg12L,2943592,2943592,,,EIF2a-like PKR inhibitor
PKR,SPV010,932392,932392,,,EIF2a-like PKR inhibitor
PKR,SPPV_11,944691,944691,,,EIF2a-like PKR inhibitor
PKR,CG743_gp163,33899889,33899889,,,dsRNA binding PKR inhibitor
PKR,KM542_gp065,65100586,65100586,,,"Interferon resistance, PKR inhibitor"
PKR,CG743_gp037,33899763,33899763,,,dsRNA-binding PKR inhibitor
PKR,DpV83gp042,3346384,3346384,,,DsRNA binding PKR inhibitor
PKR,DpV83gp020,3346312,3346312,,,EIF2a-like PKR inhibitor
PNR,pnr,44849,44849,FBgn0003117,,pannier
polycystic kidney disease 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
polycystic kidney disease 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
polycystic kidney disease 1,1,920970,920970,,,portal protein
polycystic kidney disease 1,1,1732943,1732943,,,P27 family terminase small subunit
polycystic kidney disease 1,1,1259213,1259213,,,hypothetical protein
polycystic kidney disease 1,1,2700962,2700962,,,HNH endonuclease
polycystic kidney disease 1,1,2657180,2657180,,,adenylate kinase
polycystic kidney disease 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
polycystic kidney disease 1,1,1258857,1258857,,,gp1
polycystic kidney disease 1,1,10323382,10323382,,,gp3 dNMP kinase
polymerase,polymerase,940229,940229,,,putative RNA-dependent RNA polymerase
polymerase,polymerase,956582,956582,,,RNA polymerase
polymerase protein,polymerase,940229,940229,,,putative RNA-dependent RNA polymerase
polymerase protein,polymerase,956582,956582,,,RNA polymerase
presenilin 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
presenilin 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
presenilin 1,1,920970,920970,,,portal protein
presenilin 1,1,1732943,1732943,,,P27 family terminase small subunit
presenilin 1,1,1259213,1259213,,,hypothetical protein
presenilin 1,1,2700962,2700962,,,HNH endonuclease
presenilin 1,1,2657180,2657180,,,adenylate kinase
presenilin 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
presenilin 1,1,1258857,1258857,,,gp1
presenilin 1,1,10323382,10323382,,,gp3 dNMP kinase
profilin-I,PPL_09347,31364822,31364822,,,profilin I
profilin-I,proA,31358531,31358531,,,profilin I
profilin-I,proA,8625993,8625993,,,profilin I
profilin-I,proA,14866886,14866886,,,profilin I
profilins I,I,1260615,1260615,,,tail protein I
profilins I,I,6775101,6775101,,,PI
profilins I,I,1260934,1260934,,,DNA polymerase
profilins I,I,8658843,8658843,,,protease
profilins I,I,7020955,7020955,,,hypothetical protein I
profilins I,I,3707888,3707888,,,DNA polymerase
profilins I,I,40093773,40093773,,,tail assembly protein
profilins I,I,18504818,18504818,,,baseplate assembly protein
profilins I,I,1261864,1261864,,,assembly protein
profilins I,I,2703515,2703515,,,tail assembly protein
protein,LOC102724770,102724770,102724770,ENSG00000278817,,protein DGCR6
protein,C6orf201,404220,404220,ENSG00000185689,,protein MGC87625
protein,PROS1,5627,5627,ENSG00000184500,1,protein S
protein,FAM153CP,653316,653316,ENSG00000204677,,protein FAM153C
protein,KIAA1656,85371,85371,,,KIAA1656 protein
protein,FAM169B,283777,283777,ENSG00000283597,,protein FAM169B
protein,LOC102724813,102724813,102724813,,,protein FRG1B
protein,FAM25BP,100132929,100132929,,,protein FAM25
protein,PRNP,5621,5621,ENSG00000171867,1E1G,prion protein
protein,TSPO,706,706,ENSG00000100300,,translocator protein
protein kinase,PKN3,29941,29941,ENSG00000160447,,protein kinase N3
protein kinase,PRKD3,23683,23683,ENSG00000115825,2,protein kinase D3
protein kinase,MOK,5891,5891,ENSG00000080823,,MOK protein kinase
protein kinase,PKN1,5585,5585,ENSG00000123143,1CXZ,protein kinase N1
protein kinase,PRKD2,25865,25865,ENSG00000105287,2COA,protein kinase D2
protein kinase,DMPK,1760,1760,ENSG00000104936,1WT6,DM1 protein kinase
protein kinase,TTK,7272,7272,ENSG00000112742,2X9E,TTK protein kinase
protein kinase,PRKD1,5587,5587,ENSG00000184304,,protein kinase D1
protein kinase,PKN2,5586,5586,ENSG00000065243,4CRS,protein kinase N2
protein kinase C alpha,alpha,12216924,12216924,,,alpha 1 protein;alpha 2 protein
protein kinase C alpha,alpha,26123214,26123214,,,alpha 1 protein;alpha 2 protein
protein kinase C alpha,alpha,911731,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
protein kinase C alpha,alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
protein kinase C alpha,alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
protein kinase C alpha,alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
protein kinase C alpha,alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
protein kinase C alpha,alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
protein L-isoaspartyl methyltransferase,PIMT2,101502253,101502253,,,protein L-isoaspartyl methyltransferase 2
protein L-isoaspartyl methyltransferase,PIMT1,101498597,101498597,,,protein L-isoaspartyl methyltransferase 1
protein tyrosine kinase,PTK6,5753,5753,ENSG00000101213,1RJA,protein tyrosine kinase 6
protein tyrosine kinase,TYRO3,7301,7301,ENSG00000092445,1,TYRO3 protein tyrosine kinase
protein tyrosine kinase,TEC,7006,7006,ENSG00000135605,2,tec protein tyrosine kinase
protein tyrosine kinase,PTK2,5747,5747,ENSG00000169398,1K04,protein tyrosine kinase 2
PRP11,prp11,2538936,2538936,SPCC10H11.01,,ATP-dependent RNA helicase Prp11
PRP21,PRP21,59370940,59370940,,,SF3a splicing factor complex subunit
PRP21,PRP21,66985952,66985952,,,SF3a splicing factor complex subunit
PRP21,PRP21,36285444,36285444,,,SF3a splicing factor complex subunit
PRP21,PRP21,30037617,30037617,,,Prp21p
PRP21,PRP21,4851333,4851333,,,pre-mRNA splicing factor
PRP21,PRP21,64966372,64966372,,,SF3a splicing factor complex subunit
PRP21,PRP21,64972917,64972917,,,SF3a splicing factor complex subunit
PRP21,PRP21,54329786,54329786,,,SF3a splicing factor complex subunit
PRP21,PRP21,66118007,66118007,,,SF3a splicing factor complex subunit
PRP21,PRP21,853227,853227,YJL203W,4DGW,Prp21p
PRP9,PRP9,519859,519859,ENSBTAG00000036106,,prolactin-related protein IX
PRP9,PRP9,30037754,30037754,,,Prp9p
PRP9,PRP9,34717493,34717493,,,pre-mRNA-splicing factor PRP9
PRP9,PRP9,851531,851531,YDL030W,4DGW,SF3a splicing factor complex subunit PRP9
PU.1,LOC109884432,109884432,109884432,ENSOKIG00005012736,,transcription factor PU.1
PU.1,LOC110506649,110506649,110506649,ENSOMYG00000043870,,transcription factor PU.1
PU.1,LOC112218947,112218947,112218947,ENSOTSG00005031229,,transcription factor PU.1
PU.1,LOC109895337,109895337,109895337,ENSOKIG00005011365,,transcription factor PU.1
PU.1,LOC112249298,112249298,112249298,ENSOTSG00005008162,,transcription factor PU.1
PU.1,LOC103173055,103173055,103173055,ENSCMIG00000004579,,transcription factor PU.1
PU.1,LOC109048595,109048595,109048595,ENSCCRG00000015722,,transcription factor PU.1
PU.1,LOC111183964,111183964,111183964,ENSDLEG00000000443,,transcription factor PU.1
PU.1,LOC103672387,103672387,103672387,ENSUMAG00000009255,,transcription factor PU.1
PU.1,LOC105889848,105889848,105889848,,,transcription factor PU.1
RAD10,RAD10,59377656,59377656,,,ssDNA endonuclease and repair protein rad10
RAD14,RAD14,39729030,39729030,,,"DNA repair protein RAD14, putative"
RAD14,RAD14,39866374,39866374,,,"DNA repair protein RAD14, putative"
rad22+,SPOG_01350,25035679,25035679,SPOG_01350,,Rad22 Rti1
rad22+,SJAG_04530,7051886,7051886,SJAG_04530,,Rad22 Rti1
rad22+,SOCG_04421,25033383,25033383,SOCG_04421,,Rad22 Rti1
RAD25,rad25,2542252,2542252,SPAC17A2.13c,,14-3-3 protein Rad25
RAD25,rad25,10447349,10447349,,,DNA repair helicase
RAD5,RAD5,39731073,39731073,,,"DNA repair protein RAD5, putative"
RAD5,RAD5,59372994,59372994,,,DNA helicase rad5
RAD5,RAD5,39870209,39870209,,,"DNA repair protein RAD5, putative"
RAD5,RAD5,832338,832338,AT5G22750,,DNA/RNA helicase protein
rad5,RAD5,39731073,39731073,,,"DNA repair protein RAD5, putative"
rad5,RAD5,59372994,59372994,,,DNA helicase rad5
rad5,RAD5,39870209,39870209,,,"DNA repair protein RAD5, putative"
rad5,RAD5,832338,832338,AT5G22750,,DNA/RNA helicase protein
RAD9,Rad9,40054,40054,FBgn0025807,,Rad9
Raf,Raf,31221,31221,FBgn0003079,,Raf oncogene
rap1,Rap1,38244,38244,FBgn0004636,,Rap1 GTPase
regulatory light chain,light,100136319,100136319,ENSOMYG00000017259,,TNF superfamily member 14
RhoGAP,CMQ_689,25980372,25980372,,,RhoGAP
RhoGAP,SPOG_01915,25036239,25036239,SPOG_01915,,RhoGAP
RhoGAP,GMORB2_7539,55973762,55973762,,,RhoGAP
RhoGAP,GMORB2_5605,55971830,55971830,,,RhoGAP
RhoGAP,SOCG_00591,25029575,25029575,SOCG_00591,,RhoGAP
RhoGAP,MRET_1662,38738428,38738428,,,RhoGAP
RhoGAP,MRET_2090,38738856,38738856,,,RhoGAP
RhoGAP,MRET_3673,38740439,38740439,,,RhoGAP
rhp51,RHP51,64574787,64574787,,,RecA recombinase Rhp51
rhp51,RHP51,38123299,38123299,,,RecA recombinase Rhp51
rhp51,rhp51,59275972,59275972,,,DNA repair protein rhp51
rhp51,RHP51,68308595,68308595,,,RecA recombinase Rhp51
rhp51,RHP51,68336245,68336245,,,RecA recombinase Rhp51
rhp51,RHP51,62197486,62197486,,,RecA recombinase Rhp51
rhp51,rhp51,41983194,41983194,,,DNA repair protein rhp51
rhp51,rhp51,59249650,59249650,,,DNA repair protein rhp51
rhp51,RHP51,68300617,68300617,,,RecA recombinase Rhp51
rhp51,rhp51,2543580,2543580,SPAC644.14c,,RecA family recombinase Rhp51
rhp51+,SJAG_01410,7048158,7048158,SJAG_01410,,recombinase Rhp51
rhp51+,SPOG_01865,25036191,25036191,SPOG_01865,,recombinase Rhp51
rhp51+,SOCG_00638,25029622,25029622,SOCG_00638,,recombinase Rhp51
rhp54,RHP54,66077990,66077990,,,DNA repair protein rhp54
rhp54,rhp54,59275851,59275851,,,DNA repair protein rhp54
rhp54,RHP54,68315001,68315001,,,DNA repair protein rhp54
rhp54,RHP54,68346764,68346764,,,DNA repair protein rhp54
rhp54,rhp54,59249531,59249531,,,DNA repair protein rhp54
rhp54,rhp54,41980956,41980956,,,DNA repair protein rhp54
rhp54,RHP54,68304598,68304598,,,DNA repair protein rhp54
rhp54,rhp54,2542749,2542749,SPAC15A10.03c,,DNA repair protein
rhp54+,SPOG_04728,25039041,25039041,SPOG_04728,,Rad54 Rhp54
rhp54+,SOCG_03162,25032134,25032134,SOCG_03162,,Rad54 Rhp54
rhp54+,SJAG_02460,7049205,7049205,SJAG_02460,,Rad54 Rhp54
ribonuclease,RNASEL,6041,6041,ENSG00000135828,1WDY,ribonuclease L
ribonuclease,RNASET2,8635,8635,ENSG00000026297,3,ribonuclease T2
ribonuclease,RNASEK,440400,440400,ENSG00000219200,6WLW,ribonuclease K
ribonuclease,RNASEH1,246243,246243,ENSG00000171865,2QK9,ribonuclease H1
ribonucleotide reductase,Rrm1,20133,20133,ENSMUSG00000030978,,ribonucleotide reductase M1
ribonucleotide reductase,Rrm2,20135,20135,ENSMUSG00000020649,1AFT,ribonucleotide reductase M2
RIPc,ripC,66735601,66735601,,,peptidoglycan hydrolase RipC
RIPc,ripC,29427881,29427881,,,peptidoglycan hydrolase RipC
RIPc,ripC,45764344,45764344,,,peptidoglycan hydrolase RipC
RIPc,ripC,64261896,64261896,,,peptidoglycan hydrolase RipC
RIPc,ripC,61161387,61161387,,,peptidoglycan hydrolase RipC
RIPc,ripC,29697592,29697592,,,peptidoglycan hydrolase RipC
RIPc,ripC,57165307,57165307,,,peptidoglycan hydrolase RipC
RIPc,ripC,44294866,44294866,,,peptidoglycan hydrolase RipC
RIPc,ripC,66596249,66596249,,,peptidoglycan hydrolase RipC
RIPc,ripC,66693724,66693724,,,peptidoglycan hydrolase RipC
RNA polymerase,polymerase,940229,940229,,,putative RNA-dependent RNA polymerase
RNA polymerase,polymerase,956582,956582,,,RNA polymerase
SAGA,saga,109518836,109518836,ENSHCOG00000012479,,S-antigen; retina and pineal gland (arrestin) a
SAGA,saga,102794384,102794384,ENSNBRG00000016857,,S-antigen; retina and pineal gland (arrestin) a
SAGA,saga,101471160,101471160,ENSMZEG00005020254,,S-antigen; retina and pineal gland (arrestin) a
semaphorin III,III,1460937,1460937,,,penton base protein
semaphorin III,III,19831557,19831557,,,capsid protein III
semaphorin III,III,1260884,1260884,,4EO0,attachment protein
semaphorin III,III,1261855,1261855,,2X9A,attachment protein
semaphorin III,III,1260723,1260723,,,attachment protein
semaphorin III,III,912255,912255,,,hypothetical protein
semaphorin III,III,1260932,1260932,,,major capsid protein
semaphorin III,III,43131476,43131476,,,adsorption protein
semaphorin III,III,927334,927334,,,attachment protein
semaphorin III,III,12978906,12978906,,,capsid protein III
SF3a,PRP21,59370940,59370940,,,SF3a splicing factor complex subunit
SF3a,Aud_002952,66990428,66990428,,,SF3a splicing factor complex subunit
SF3a,PRP21,66985952,66985952,,,SF3a splicing factor complex subunit
SF3a,CAALFM_C501930WA,3643741,3643741,C5_01930W_A,,SF3a splicing factor complex subunit
SF3a,PRP21,36285444,36285444,,,SF3a splicing factor complex subunit
SF3a,PRP21,64966372,64966372,,,SF3a splicing factor complex subunit
SF3a,PRP21,64972917,64972917,,,SF3a splicing factor complex subunit
SF3a,PRP21,54329786,54329786,,,SF3a splicing factor complex subunit
SF3a,PRP21,66118007,66118007,,,SF3a splicing factor complex subunit
sgs1,Sgs1,33701,33701,FBgn0003372,,Salivary gland secretion 1
SH,Sh,32780,32780,FBgn0003380,1HO2,Shaker
SH,SH,37626961,37626961,,,small hydrophobic protein
SH,SH,1489823,1489823,,,small hydrophobic protein
SH,SH,37607641,37607641,,,small hydrophobic protein
SH,SH,3964365,3964365,,,small hydrophobic protein
SH,SH,37616273,37616273,,,small hydrophobic protein
SH,SH,20964399,20964399,,,small hydrophobic protein
SH,SH,37627237,37627237,,,SH
SH,SH,1489812,1489812,,,small hydrophobic protein
SH,SH,37616282,37616282,,,small hydrophobic protein
SH3-binding glutamate-rich protein,Sh3bgr,101712456,101712456,,,SH3 domain binding glutamate rich protein
SH3-binding glutamate-rich protein,SH3BGR,101636730,101636730,,,SH3 domain binding glutamate rich protein
SH3-binding glutamate-rich protein,SH3BGR,102767633,102767633,,,SH3 domain binding glutamate rich protein
SH3-binding glutamate-rich protein,SH3BGR,101555482,101555482,,,SH3 domain binding glutamate rich protein
SH3-binding glutamate-rich protein,SH3BGR,101806921,101806921,,,SH3 domain binding glutamate rich protein
single-stranded DNA-binding protein,SSBP3,23648,23648,ENSG00000157216,,single stranded DNA binding protein 3
single-stranded DNA-binding protein,SSBP4,170463,170463,ENSG00000130511,,single stranded DNA binding protein 4
single-stranded DNA-binding protein,SSBP2,23635,23635,ENSG00000145687,6IWV,single stranded DNA binding protein 2
single-stranded DNA-binding protein,SSBP1,6742,6742,,1S3O,single stranded DNA binding protein 1
SM myosin heavy chain,sm,37254,37254,FBgn0003435,,smooth
Smooth muscle,ACTA2,59,59,ENSG00000107796,,"actin alpha 2, smooth muscle"
Smooth muscle,ACTG2,72,72,ENSG00000163017,6,"actin gamma 2, smooth muscle"
smooth muscle myosin heavy chain,myh11a,105931468,105931468,ENSFHEG00000015980,,"myosin, heavy chain 11a, smooth muscle"
smooth muscle myosin heavy chain,MYH11,396211,396211,ENSGALG00000006520,,"myosin, heavy chain 11, smooth muscle"
smooth muscle myosin heavy chain,myh11a,102792267,102792267,ENSNBRG00000020427,,"myosin, heavy chain 11a, smooth muscle"
smooth muscle myosin heavy chain,myh11a,100691292,100691292,ENSONIG00000018867,,"myosin, heavy chain 11a, smooth muscle"
SNAREs,BDBG_01456,8507055,8507055,,,syntaxin-t-SNAREs
SNAREs,BDCG_04477,69026623,69026623,,,syntaxin-t-SNAREs
SNAREs,A1O1_01963,19156864,19156864,,,syntaxin-t-SNAREs
SNF,snf,31442,31442,FBgn0003449,2AYM,sans fille
striated muscle myosin heavy chain,LOC111900405,111900405,111900405,,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC108863048,108863048,108863048,,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC18606495,18606495,18606495,,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC105160335,105160335,105160335,SIN_1005844,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC105956926,105956926,105956926,,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC110808419,110808419,110808419,,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC115706365,115706365,115706365,,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC117328884,117328884,117328884,,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC101851430,101851430,101851430,,,"myosin heavy chain, striated muscle"
striated muscle myosin heavy chain,LOC110459505,110459505,110459505,,,"myosin heavy chain, striated muscle"
SWI,Iswi,36390,36390,FBgn0011604,1,Imitation SWI
synaptojanin,SYNJ2,8871,8871,ENSG00000078269,1,synaptojanin 2
synaptojanin,SYNJ1,8867,8867,ENSG00000159082,1W80,synaptojanin 1
syntaxin,STX18,53407,53407,ENSG00000168818,,syntaxin 18
syntaxin,STX6,10228,10228,ENSG00000135823,2NPS,syntaxin 6
syntaxin,STX1A,6804,6804,ENSG00000106089,,syntaxin 1A
syntaxin,STX4,6810,6810,ENSG00000103496,,syntaxin 4
syntaxin,STX10,8677,8677,ENSG00000104915,4,syntaxin 10
syntaxin,STX2,2054,2054,ENSG00000111450,,syntaxin 2
syntaxin,STX7,8417,8417,ENSG00000079950,,syntaxin 7
syntaxin,STX12,23673,23673,ENSG00000117758,2,syntaxin 12
syntaxin,STX19,415117,415117,ENSG00000178750,,syntaxin 19
syntaxin,STX3,6809,6809,ENSG00000166900,,syntaxin 3
syntaxin 3,3,18990001,18990001,,,hypothetical protein
syntaxin 3,3,2610711,2610711,,,tail completion and sheath stabilizer protein
syntaxin 3,3,920975,920975,,4,terminase small subunit
syntaxin 3,3,1732929,1732929,,,portal protein
syntaxin 3,3,2657220,2657220,,,hypothetical protein
syntaxin 3,3,1259215,1259215,,,hypothetical protein
syntaxin 3,3,2886020,2886020,,,3
syntaxin 3,3,2700964,2700964,,,terminase
syntaxin 3,3,3416178,3416178,,,tail completion and sheath stabilizer protein
syntaxin 3,3,1262376,1262376,,,endonuclease I
syntrophin,SNTB2,6645,6645,,2,syntrophin beta 2
syntrophin,SNTG2,54221,54221,,,syntrophin gamma 2
syntrophin,SNTG1,54212,54212,ENSG00000147481,,syntrophin gamma 1
syntrophin,SNTA1,6640,6640,ENSG00000101400,,syntrophin alpha 1
syntrophin,SNTB1,6641,6641,ENSG00000172164,,syntrophin beta 1
T beta 4,T,20997,20997,ENSMUSG00000062327,,"brachyury, T-box transcription factor T"
T beta 4,t,20998,20998,,,t-complex
T beta 4Xen,T,20997,20997,ENSMUSG00000062327,,"brachyury, T-box transcription factor T"
T beta 4Xen,t,20998,20998,,,t-complex
talin,TLN2,83660,83660,ENSG00000171914,6,talin 2
talin,TLN1,7094,7094,ENSG00000137076,1SYQ,talin 1
tau,tau,326116,326116,FBgn0266579,,tau
tau,Tau,100302034,100302034,,,tau-like protein
Tax,tax,929294,929294,,,tax protein
Tax,tax,7205460,7205460,,,tax protein
Tax,tax,1497214,1497214,,,-
Tax,tax,1491938,1491938,,1AO7,p40
Testicular protein kinase 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
Testicular protein kinase 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
Testicular protein kinase 1,1,920970,920970,,,portal protein
Testicular protein kinase 1,1,1732943,1732943,,,P27 family terminase small subunit
Testicular protein kinase 1,1,1259213,1259213,,,hypothetical protein
Testicular protein kinase 1,1,2700962,2700962,,,HNH endonuclease
Testicular protein kinase 1,1,2657180,2657180,,,adenylate kinase
Testicular protein kinase 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
Testicular protein kinase 1,1,1258857,1258857,,,gp1
Testicular protein kinase 1,1,10323382,10323382,,,gp3 dNMP kinase
TGFbeta,tgfbr-ic,445775,445775,ENSCING00000014075,,TGFbeta-recepter I homologue
thymosin,TMSB10,9168,9168,ENSG00000034510,,thymosin beta 10
thymosin,TMSB15A,11013,11013,ENSG00000158164,,thymosin beta 15A
thymosin,TMSB15B,286527,286527,,,thymosin beta 15B
thymosin beta 4,betA,60681909,60681909,,,choline dehydrogenase
thymosin beta 4,betA,61051597,61051597,,,choline dehydrogenase
thymosin beta 4,betA,60253976,60253976,,,choline dehydrogenase
thymosin beta 4,betA,45956561,45956561,,,choline dehydrogenase
thymosin beta 4,betA,58138987,58138987,,,choline dehydrogenase
thymosin beta 4,betA,66383652,66383652,,,choline dehydrogenase
thymosin beta 4,betA,58391691,58391691,,,choline dehydrogenase
thymosin beta 4,betA,61316828,61316828,,,choline dehydrogenase
thymosin beta 4,betA,61635557,61635557,,,choline dehydrogenase
thymosin beta 4,betA,60851331,60851331,,,choline dehydrogenase
thymosin beta(4),TMSB4Y,9087,9087,ENSG00000154620,,thymosin beta 4 Y-linked
thymosin beta(4),TMSB4X,7114,7114,ENSG00000205542,1UY5,thymosin beta 4 X-linked
TNF-alpha,tnf-alpha,100137091,100137091,,,tumor necrosis factor alpha
TNF-alpha,tnf-alpha,100136034,100136034,,,tumour necrosis factor alpha-like
TPA,PHALS_09778,36404833,36404833,,,tpa: histone
TPA,FSUBG_6441,59319358,59319358,,,tpa inducible
TPA,FTJAE_2979,59301496,59301496,,,tpa inducible
TPA,FTJAE_5763,59304575,59304575,,,tpa inducible
TPA,FSUBG_3926,59316577,59316577,,,tpa inducible
TPA,FTJAE_12894,59298252,59298252,,,tpa inducible
TRAF,traF,58461104,58461104,,,conjugative transfer signal peptidase TraF
TRAF,traF,61428804,61428804,,,conjugative transfer signal peptidase TraF
TRAF,traF,66916190,66916190,,,conjugal transfer protein TraF
TRAF,traF,66567792,66567792,,,conjugal transfer protein TraF
TRAF,traF,66389610,66389610,,,conjugative transfer signal peptidase TraF
TRAF,traF,66389836,66389836,,,conjugative transfer signal peptidase TraF
TRAF,traF,58025659,58025659,,,conjugal transfer protein TraF
TRAF,traF,61419682,61419682,,,conjugal transfer protein TraF
TRAF,traF,63970288,63970288,,,conjugal transfer protein TraF
TRAF,traF,61429021,61429021,,,conjugative transfer signal peptidase TraF
TRAIL receptors 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
TRAIL receptors 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
TRAIL receptors 1,1,920970,920970,,,portal protein
TRAIL receptors 1,1,1732943,1732943,,,P27 family terminase small subunit
TRAIL receptors 1,1,1259213,1259213,,,hypothetical protein
TRAIL receptors 1,1,2700962,2700962,,,HNH endonuclease
TRAIL receptors 1,1,2657180,2657180,,,adenylate kinase
TRAIL receptors 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
TRAIL receptors 1,1,1258857,1258857,,,gp1
TRAIL receptors 1,1,10323382,10323382,,,gp3 dNMP kinase
tropomyosin,TPM2,7169,7169,ENSG00000198467,,tropomyosin 2
tropomyosin,TPM3,7170,7170,ENSG00000143549,6,tropomyosin 3
tropomyosin,TPM4,7171,7171,ENSG00000167460,,tropomyosin 4
tropomyosin,TPM1,7168,7168,ENSG00000140416,3MUD,tropomyosin 1
troponin I,I,1260615,1260615,,,tail protein I
troponin I,I,6775101,6775101,,,PI
troponin I,I,1260934,1260934,,,DNA polymerase
troponin I,I,8658843,8658843,,,protease
troponin I,I,7020955,7020955,,,hypothetical protein I
troponin I,I,3707888,3707888,,,DNA polymerase
troponin I,I,40093773,40093773,,,tail assembly protein
troponin I,I,18504818,18504818,,,baseplate assembly protein
troponin I,I,1261864,1261864,,,assembly protein
troponin I,I,2703515,2703515,,,tail assembly protein
troponin T,T,20997,20997,ENSMUSG00000062327,,"brachyury, T-box transcription factor T"
troponin T,t,20998,20998,,,t-complex
trypsin,Try5,103964,103964,ENSMUSG00000036938,,trypsin 5
trypsin,Try10,436522,436522,ENSMUSG00000071521,,trypsin 10
trypsin,Try4,22074,22074,ENSMUSG00000054106,,trypsin 4
type I myosin,I,1260615,1260615,,,tail protein I
type I myosin,I,6775101,6775101,,,PI
