surface,symbol,_id,entrezgene,ensembl_id,pdb_id,name
hyaluronidase,HYAL2,8692,8692,ENSG00000068001,,hyaluronidase 2
hyaluronidase,HYAL3,8372,8372,ENSG00000186792,,hyaluronidase 3
hyaluronidase,HYAL4,23553,23553,ENSG00000106302,,hyaluronidase 4
hyaluronidase,HYAL1,3373,3373,ENSG00000114378,2,hyaluronidase 1
inhibitor 2,2,18990000,18990000,,,hypothetical protein
inhibitor 2,2,2610712,2610712,,,DNA end protector protein
inhibitor 2,2,921009,921009,,,PBSX family terminase large subunit
inhibitor 2,2,1732947,1732947,,,terminase large subunit
inhibitor 2,2,2657174,2657174,,,terminase
inhibitor 2,2,1259214,1259214,,,hypothetical protein
inhibitor 2,2,2700963,2700963,,,terminase small subunit
inhibitor 2,2,3416180,3416180,,,DNA end protector protein
inhibitor 2,2,1262411,1262411,,,inhibitor of host bacterial RNA polymerase
inhibitor 2,2,2777092,2777092,,,terminase large subunit
interferon alpha,alpha,12216924,12216924,,,alpha 1 protein;alpha 2 protein
interferon alpha,alpha,26123214,26123214,,,alpha 1 protein;alpha 2 protein
interferon alpha,alpha,911731,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
interferon alpha,alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
interferon alpha,alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
interferon alpha,alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
interferon alpha,alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
interferon alpha,alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
interferon regulatory factor 4,4,3416181,3416181,,,head completion protein
interferon regulatory factor 4,4,2610713,2610713,,,head completion protein
interferon regulatory factor 4,4,1732934,1732934,,,S49 family peptidase
interferon regulatory factor 4,4,920968,920968,,,DNA stabilization protein
interferon regulatory factor 4,4,2657143,2657143,,,hypothetical protein
interferon regulatory factor 4,4,2886023,2886023,,,4
interferon regulatory factor 4,4,2700965,2700965,,,portal protein
interferon regulatory factor 4,4,1259216,1259216,,,hypothetical protein
interferon regulatory factor 4,4,1258902,1258902,,,gp4
interferon regulatory factor 4,4,2777068,2777068,,,packaged DNA stabilization gp4 family protein
interferon-alpha,IFNA4,3441,3441,ENSG00000236637,,interferon alpha 4
interferon-alpha,IFNA14,3448,3448,ENSG00000228083,,interferon alpha 14
interferon-alpha,IFNA17,3451,3451,ENSG00000234829,,interferon alpha 17
interferon-alpha,IFNA5,3442,3442,ENSG00000147873,,interferon alpha 5
interferon-alpha,IFNA13,3447,3447,ENSG00000233816,3,interferon alpha 13
interferon-alpha,IFNA2,3440,3440,ENSG00000188379,1ITF,interferon alpha 2
interferon-alpha,IFNA7,3444,3444,ENSG00000214042,,interferon alpha 7
interferon-alpha,IFNA10,3446,3446,ENSG00000186803,,interferon alpha 10
interferon-alpha,IFNA8,3445,3445,ENSG00000120242,6,interferon alpha 8
interferon-alpha,IFNA6,3443,3443,ENSG00000120235,,interferon alpha 6
interleukin (IL) 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
interleukin (IL) 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
interleukin (IL) 1,1,920970,920970,,,portal protein
interleukin (IL) 1,1,1732943,1732943,,,P27 family terminase small subunit
interleukin (IL) 1,1,1259213,1259213,,,hypothetical protein
interleukin (IL) 1,1,2700962,2700962,,,HNH endonuclease
interleukin (IL) 1,1,2657180,2657180,,,adenylate kinase
interleukin (IL) 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
interleukin (IL) 1,1,1258857,1258857,,,gp1
interleukin (IL) 1,1,10323382,10323382,,,gp3 dNMP kinase
interleukin (IL) 6,6,18990004,18990004,,,portal protein
interleukin (IL) 6,6,2610565,2610565,,,baseplate wedge subunit
interleukin (IL) 6,6,3416185,3416185,,,baseplate wedge subunit
interleukin (IL) 6,6,2700967,2700967,,,scaffolding protein
interleukin (IL) 6,6,2657210,2657210,,,RuvC-like resolvase
interleukin (IL) 6,6,1259218,1259218,,,hypothetical protein
interleukin (IL) 6,6,1262380,1262380,,,exonuclease
interleukin (IL) 6,6,4156504,4156504,,,baseplate wedge subunit
interleukin (IL) 6,6,10323364,10323364,,,gp6 baseplate wedge subunit
interleukin (IL) 6,6,3342534,3342534,,,gp6
interleukin 10,10,18990008,18990008,,,hypothetical protein
interleukin 10,10,920982,920982,,,packaged DNA stabilization protein gp10
interleukin 10,10,2700971,2700971,,,hypothetical protein
interleukin 10,10,2657230,2657230,,,hypothetical protein
interleukin 10,10,1259222,1259222,,,hypothetical protein
interleukin 10,10,3416287,3416287,,,baseplate wedge subunit and tail pin
interleukin 10,10,2610547,2610547,,,baseplate wedge subunit and tail pin
interleukin 10,10,2777110,2777110,,,packaged DNA stabilization protein gp10
interleukin 10,10,4156508,4156508,,,baseplate wedge subunit and tail pin
interleukin 10,10,3342530,3342530,,,gp10
interleukin 13,13,3416291,3416291,,,neck protein
interleukin 13,13,1732944,1732944,,,tail protein
interleukin 13,13,2700974,2700974,,,hypothetical protein
interleukin 13,13,2657148,2657148,,,hypothetical protein
interleukin 13,13,1259225,1259225,,,hypothetical protein
interleukin 13,13,1262401,1262401,,,internal virion protein A
interleukin 13,13,2610646,2610646,,,neck protein
interleukin 13,13,2777106,2777106,,,holin family protein
interleukin 13,13,1258866,1258866,,,gp13
interleukin 13,13,4156512,4156512,,,neck protein
interleukin 2,2,18990000,18990000,,,hypothetical protein
interleukin 2,2,2610712,2610712,,,DNA end protector protein
interleukin 2,2,921009,921009,,,PBSX family terminase large subunit
interleukin 2,2,1732947,1732947,,,terminase large subunit
interleukin 2,2,2657174,2657174,,,terminase
interleukin 2,2,1259214,1259214,,,hypothetical protein
interleukin 2,2,2700963,2700963,,,terminase small subunit
interleukin 2,2,3416180,3416180,,,DNA end protector protein
interleukin 2,2,1262411,1262411,,,inhibitor of host bacterial RNA polymerase
interleukin 2,2,2777092,2777092,,,terminase large subunit
interleukin-1,IL1A,3552,3552,ENSG00000115008,1ITA,interleukin 1 alpha
interleukin-1,IL1B,3553,3553,ENSG00000125538,1HIB,interleukin 1 beta
interleukin-1 beta,betA,60681909,60681909,,,choline dehydrogenase
interleukin-1 beta,betA,61051597,61051597,,,choline dehydrogenase
interleukin-1 beta,betA,60253976,60253976,,,choline dehydrogenase
interleukin-1 beta,betA,45956561,45956561,,,choline dehydrogenase
interleukin-1 beta,betA,58138987,58138987,,,choline dehydrogenase
interleukin-1 beta,betA,66383652,66383652,,,choline dehydrogenase
interleukin-1 beta,betA,58391691,58391691,,,choline dehydrogenase
interleukin-1 beta,betA,61316828,61316828,,,choline dehydrogenase
interleukin-1 beta,betA,61635557,61635557,,,choline dehydrogenase
interleukin-1 beta,betA,60851331,60851331,,,choline dehydrogenase
interleukin-8,LOC102289708,102289708,102289708,ENSHBUG00000021027,,interleukin-8
interleukin-8,LOC104938000,104938000,104938000,ENSLCRG00005004251,,interleukin-8
interleukin-8,LOC101487440,101487440,101487440,ENSMZEG00005020929,,interleukin-8
interleukin-8,LOC109277765,109277765,109277765,ENSPPRG00000023651,,interleukin-8
interleukin-8,LOC112153554,112153554,112153554,ENSOMEG00000005406,,interleukin-8
interleukin-8,LOC100304595,100304595,100304595,ENSIPUG00000010048,,interleukin-8
interleukin-8,LOC101964975,101964975,101964975,ENSSTOG00000003271,,interleukin-8
interleukin-8,LOC100222345,100222345,100222345,ENSTGUG00000001543,,interleukin-8
interleukin-8,LOC112140545,112140545,112140545,ENSOMEG00000009982,,interleukin-8
interleukin-8,LOC100498389,100498389,100498389,ENSXETG00000039678,,interleukin-8
laminin 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
laminin 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
laminin 1,1,920970,920970,,,portal protein
laminin 1,1,1732943,1732943,,,P27 family terminase small subunit
laminin 1,1,1259213,1259213,,,hypothetical protein
laminin 1,1,2700962,2700962,,,HNH endonuclease
laminin 1,1,2657180,2657180,,,adenylate kinase
laminin 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
laminin 1,1,1258857,1258857,,,gp1
laminin 1,1,10323382,10323382,,,gp3 dNMP kinase
light subunit neurofilament protein,light,100136319,100136319,ENSOMYG00000017259,,TNF superfamily member 14
lymphotoxin,LTB,4050,4050,,4,lymphotoxin beta
lymphotoxin,LTA,4049,4049,,1TNR,lymphotoxin alpha
lymphotoxin alpha,alpha,12216924,12216924,,,alpha 1 protein;alpha 2 protein
lymphotoxin alpha,alpha,26123214,26123214,,,alpha 1 protein;alpha 2 protein
lymphotoxin alpha,alpha,911731,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
lymphotoxin alpha,alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
lymphotoxin alpha,alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
lymphotoxin alpha,alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
lymphotoxin alpha,alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
lymphotoxin alpha,alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
lymphotoxin beta,betA,60681909,60681909,,,choline dehydrogenase
lymphotoxin beta,betA,61051597,61051597,,,choline dehydrogenase
lymphotoxin beta,betA,60253976,60253976,,,choline dehydrogenase
lymphotoxin beta,betA,45956561,45956561,,,choline dehydrogenase
lymphotoxin beta,betA,58138987,58138987,,,choline dehydrogenase
lymphotoxin beta,betA,66383652,66383652,,,choline dehydrogenase
lymphotoxin beta,betA,58391691,58391691,,,choline dehydrogenase
lymphotoxin beta,betA,61316828,61316828,,,choline dehydrogenase
lymphotoxin beta,betA,61635557,61635557,,,choline dehydrogenase
lymphotoxin beta,betA,60851331,60851331,,,choline dehydrogenase
microtubule-associated protein 2,2,18990000,18990000,,,hypothetical protein
microtubule-associated protein 2,2,2610712,2610712,,,DNA end protector protein
microtubule-associated protein 2,2,921009,921009,,,PBSX family terminase large subunit
microtubule-associated protein 2,2,1732947,1732947,,,terminase large subunit
microtubule-associated protein 2,2,2657174,2657174,,,terminase
microtubule-associated protein 2,2,1259214,1259214,,,hypothetical protein
microtubule-associated protein 2,2,2700963,2700963,,,terminase small subunit
microtubule-associated protein 2,2,3416180,3416180,,,DNA end protector protein
microtubule-associated protein 2,2,1262411,1262411,,,inhibitor of host bacterial RNA polymerase
microtubule-associated protein 2,2,2777092,2777092,,,terminase large subunit
mitogen-activated protein kinase,MAPK4,5596,5596,,,mitogen-activated protein kinase 4
mitogen-activated protein kinase,MAPK12,6300,6300,ENSG00000188130,1CM8,mitogen-activated protein kinase 12
mitogen-activated protein kinase,MAPK6,5597,5597,ENSG00000069956,6YKY,mitogen-activated protein kinase 6
mitogen-activated protein kinase,MAPK9,5601,5601,ENSG00000050748,3E7O,mitogen-activated protein kinase 9
mitogen-activated protein kinase,MAPK10,5602,5602,ENSG00000109339,1JNK,mitogen-activated protein kinase 10
mitogen-activated protein kinase,MAPK15,225689,225689,,,mitogen-activated protein kinase 15
mitogen-activated protein kinase,MAPK13,5603,5603,ENSG00000156711,3COI,mitogen-activated protein kinase 13
mitogen-activated protein kinase,MAPK8,5599,5599,ENSG00000107643,1UKH,mitogen-activated protein kinase 8
mitogen-activated protein kinase,MAPK7,5598,5598,ENSG00000166484,2Q8Y,mitogen-activated protein kinase 7
mitogen-activated protein kinase,MAPK11,5600,5600,ENSG00000185386,3GC8,mitogen-activated protein kinase 11
mitogen-activated protein kinase kinase,MAP2K4,6416,6416,ENSG00000065559,3ALN,mitogen-activated protein kinase kinase 4
mitogen-activated protein kinase kinase,MAP2K6,5608,5608,ENSG00000108984,2Y8O,mitogen-activated protein kinase kinase 6
mitogen-activated protein kinase kinase,MAP2K3,5606,5606,ENSG00000034152,,mitogen-activated protein kinase kinase 3
mitogen-activated protein kinase kinase,MAP2K1,5604,5604,ENSG00000169032,1S9J,mitogen-activated protein kinase kinase 1
mitogen-activated protein kinase kinase,MAP2K2,5605,5605,ENSG00000126934,1S9I,mitogen-activated protein kinase kinase 2
mitogen-activated protein kinase kinase,MAP2K5,5607,5607,ENSG00000137764,2NPT,mitogen-activated protein kinase kinase 5
mitogen-activated protein kinase kinase,MAP2K7,5609,5609,ENSG00000076984,2DYL,mitogen-activated protein kinase kinase 7
myeloid progenitor inhibitory factor 2,2,18990000,18990000,,,hypothetical protein
myeloid progenitor inhibitory factor 2,2,2610712,2610712,,,DNA end protector protein
myeloid progenitor inhibitory factor 2,2,921009,921009,,,PBSX family terminase large subunit
myeloid progenitor inhibitory factor 2,2,1732947,1732947,,,terminase large subunit
myeloid progenitor inhibitory factor 2,2,2657174,2657174,,,terminase
myeloid progenitor inhibitory factor 2,2,1259214,1259214,,,hypothetical protein
myeloid progenitor inhibitory factor 2,2,2700963,2700963,,,terminase small subunit
myeloid progenitor inhibitory factor 2,2,3416180,3416180,,,DNA end protector protein
myeloid progenitor inhibitory factor 2,2,1262411,1262411,,,inhibitor of host bacterial RNA polymerase
myeloid progenitor inhibitory factor 2,2,2777092,2777092,,,terminase large subunit
neuromodulin,LOC109909569,109909569,109909569,ENSOKIG00005029837,,neuromodulin
nexin,SNX17,9784,9784,ENSG00000115234,3FOG,sorting nexin 17
nexin,SNX7,51375,51375,ENSG00000162627,3,sorting nexin 7
nexin,SNX25,83891,83891,ENSG00000109762,5,sorting nexin 25
nexin,SNX12,29934,29934,ENSG00000147164,2,sorting nexin 12
nexin,SNX20,124460,124460,ENSG00000167208,,sorting nexin 20
nexin,SNX31,169166,169166,ENSG00000174226,,sorting nexin 31
nexin,SNX29,92017,92017,ENSG00000048471,,sorting nexin 29
nexin,SNX5,27131,27131,ENSG00000089006,1SYS,sorting nexin 5
nexin,SNX15,29907,29907,ENSG00000110025,6ECM,sorting nexin 15
nexin,SNX11,29916,29916,ENSG00000002919,4IKB,sorting nexin 11
nuclear factor kappa B,B,44798,44798,,,Bar
nuclear factor kappa B,B,100532763,100532763,,,Brown
nuclear factor kappa B,B,1260630,1260630,,,gpB
nuclear factor kappa B,B,1260691,1260691,,,internal scaffolding protein
nuclear factor kappa B,B,8658815,8658815,,,AAA family ATPase
nuclear factor kappa B,B,3959394,3959394,,,gpB
nuclear factor kappa B,B,3959442,3959442,,,gpB
nuclear factor kappa B,B,3959421,3959421,,,gpB
nuclear factor kappa B,B,3959339,3959339,,,gpB
nuclear factor kappa B,B,3959408,3959408,,,gpB
nucleobindin,NUCB1,4924,4924,ENSG00000104805,1,nucleobindin 1
nucleobindin,NUCB2,4925,4925,ENSG00000070081,,nucleobindin 2
p103,PCYB_012470,14691103,14691103,,,WD-repeat protein p103
p103,PCOAH_00002030,30906922,30906922,,,Wd-repeat protein p103
p15,p15,14340195,14340195,,,p15 protein
p15,p15,3890500,3890500,,,P15
p15,P15,26516420,26516420,,,ead/Ea22-like family protein
p15,p15,4155850,4155850,,,p15
p15,p15,65246775,65246775,,,P15 protein
p15,P15,13405038,13405038,,,phage related protein
p15,p15,4308464,4308464,,,coat protein
p15,p15,1488702,1488702,,,P15
p15,p15,2658948,2658948,,,hypothetical protein
p15,P15,55632319,55632319,,,phage related protein
p19,P19,100034213,100034213,ENSECAG00000000866,,P19 lipocalin
p19,p19,905931,905931,,,hypothetical protein
p19,P19,26516424,26516424,,,hypothetical protein
p19,P19,7020928,7020928,,,portal protein
p19,P19,13405042,13405042,,,tail fiber domain-containing protein
p19,p19,25396065,25396065,,,p19
p19,P19,55632323,55632323,,,tail fiber domain-containing protein
p19,p19,22654081,22654081,,,19 kDa protein
p21,P21,100305126,100305126,,,calcium binding protein
p21,P21,26516426,26516426,,,hypothetical protein
p21,P21,13405045,13405045,,,hypothetical secreted or membrane protein
p21,p21,25396066,25396066,,,p21
p21,P21,55632326,55632326,,,hypothetical secreted or membrane protein
p22,P22,396352,396352,,,calcium-binding protein
p22,P22,26516427,26516427,,,hypothetical protein
p22,P22,13405046,13405046,,,"Holin, phage phi LC3 holin homolog"
p22,p22,995369,995369,,,hypothetical protein
p22,p22,27205857,27205857,,,22 kDa protein
p22,P22,55632327,55632327,,,"holin, phage phi LC3 holin homolog"
p23,P23,39870622,39870622,,,"co-chaperone p23, putative"
p23,P23,39735893,39735893,,,"co-chaperone p23, putative"
p23,P23,26516428,26516428,,,YqaJ viral recombinase family protein
p23,p23,7095332,7095332,,,hypothetical protein
p23,P23,7020946,7020946,,,scaffold protein gp8
p23,P23,13405047,13405047,,,N-acetylmuramoyl-L-alanine amidase
p23,P23,39737517,39737517,,,"co-chaperone p23, putative"
p23,p23,27205861,27205861,,,23 kDa protein
p23,P23,55632328,55632328,,,N-acetylmuramoyl-L-alanine amidase
p23,p23,41173,41173,FBgn0037728,,p23
p32,P32,37006,37006,FBgn0034259,,P32
p32,p32,3678468,3678468,,,P32 protein
p32,P32,26516437,26516437,,,Cro/CI family transcriptional regulator
p32,P32,7020942,7020942,,,injection gp7
p32,P32,13405057,13405057,,,hypothetical protein
p32,P32,55632338,55632338,,,hypothetical protein
p34,p34,113002613,113002613,,,annexin
p34,P34,548062,548062,GLYMA_08G116300,,P34 probable thiol protease
p34,P34,26516439,26516439,,,hypothetical protein
p34,P34,13405059,13405059,,,helix-turn-helix transcriptional regulator
p34,P34,55632340,55632340,,,helix-turn-helix transcriptional regulator
p44,P44,39733645,39733645,,,"general transcription factor IIH subunit 2, putative"
p44,P44,26516449,26516449,,,SASA family carbohydrate esterase
p44,P44,7020950,7020950,,,VRR-NUC domain-containing protein
p44,P44,13405070,13405070,,,DUF3954 domain-containing protein
p44,P44,39738559,39738559,,,"general transcription factor IIH subunit 2, putative"
p44,P44,55632351,55632351,,,DUF3954 domain-containing protein
p48,P48,247219,247219,,,P48
p48,p48,40526676,40526676,,,P48
p48,P48,26516452,26516452,,,class II holin family protein
p48,P48,13405074,13405074,,,hypothetical protein
p48,p48,20712814,20712814,,,P48
p48,p48,16479683,16479683,,,P48
p48,p48,4155943,4155943,,,P48
p48,p48,3890507,3890507,,,P48
p48,p48,26374010,26374010,,,P48
p48,p48,27429879,27429879,,,P48
p50,P50,26516454,26516454,,,hypothetical protein
p50,P50,7020939,7020939,,,DUF2815 family protein
p50,P50,13405076,13405076,,,hypothetical protein
p50,P50,55632357,55632357,,,hypothetical protein
p54,P54,26516458,26516458,,,hypothetical protein
p54,P54,13405081,13405081,,,Zn-finger protein fused to HTH domain
p54,P54,55632362,55632362,,,Zn-finger protein fused to HTH domain
p55,P55,26516459,26516459,,,lysis protein
p55,P55,13405082,13405082,,,"sigma70, RNA polymerase sigma factor, positive control factor Xpf (N-terminal region)"
p55,P55,55632363,55632363,,,"sigma70, RNA polymerase sigma factor, positive control factor Xpf (N-terminal region)"
p57,P57,26516461,26516461,,,hypothetical protein
p57,P57,13405084,13405084,,,hypothetical protein
p57,P57,55632365,55632365,,,hypothetical protein
p60,P60,26516464,26516464,,,portal protein
p60,p60,7095333,7095333,,,60kDa protein
p60,P60,13405087,13405087,,,DUF2829 domain-containing protein
p60,p60,995379,995379,,,putative movement protein
p60,p60,11258913,11258913,,,p60 protein
p60,P60,55632368,55632368,,,DUF2829 domain-containing protein
p62,P62,26516467,26516467,,,N4-gp56 family major capsid protein
p62,P62,13405090,13405090,,,hypothetical protein
p62,P62,55632371,55632371,,,hypothetical protein
p62,P62,41702148,41702148,,,heat shock 90-like protein
p75,LCAZH_RS01755,61268632,61268632,,,cell wall hydrolase P75
p75,PTSG_11120,16068567,16068567,,,p75 neurotrophin receptor b
p75,msp1,45547485,45547485,,,cell wall hydrolase P75
p75,TTHERM_00059040,7829531,7829531,,,telomerase-associated protein p75
p76,P76,655678,655678,TC007017,,serine protease P76
p76,P76,26516480,26516480,,,Hok/Gef family protein
phosphatase 2B,2b,7552468,7552468,,,2b protein
phosphatase 2B,2b,37620399,37620399,,,putative silencing suppressor
phosphatidylinositol (PI) 3-kinase,VPS34,59379423,59379423,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,Aspvir_004266,66932248,66932248,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,Aud_006027,66993504,66993504,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,VPS34,66983729,66983729,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,VPS34,39585138,39585138,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,VPS34,36288046,36288046,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,VPS34,39611384,39611384,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,VPS34,64956011,64956011,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,VPS34,66114171,66114171,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol (PI) 3-kinase,Asppvi_004654,67003266,67003266,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,VPS34,59379423,59379423,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,Aspvir_004266,66932248,66932248,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,Aud_006027,66993504,66993504,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,VPS34,66983729,66983729,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,VPS34,39585138,39585138,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,VPS34,36288046,36288046,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,VPS34,39611384,39611384,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,VPS34,66114171,66114171,,,Phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,Asppvi_004654,67003266,67003266,,,phosphatidylinositol (PI) 3-kinase
phosphatidylinositol-3 (PI-3) kinase,VPS34,64979431,64979431,,,phosphatidylinositol (PI) 3-kinase
phospholipase C-gamma,PLCG2,5336,5336,ENSG00000197943,2K2J,phospholipase C gamma 2
phospholipase C-gamma,PLCG1,5335,5335,ENSG00000124181,1HSQ,phospholipase C gamma 1
phospholipase C-gamma 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
phospholipase C-gamma 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
phospholipase C-gamma 1,1,920970,920970,,,portal protein
phospholipase C-gamma 1,1,1732943,1732943,,,P27 family terminase small subunit
phospholipase C-gamma 1,1,1259213,1259213,,,hypothetical protein
phospholipase C-gamma 1,1,2700962,2700962,,,HNH endonuclease
phospholipase C-gamma 1,1,2657180,2657180,,,adenylate kinase
phospholipase C-gamma 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
phospholipase C-gamma 1,1,1258857,1258857,,,gp1
phospholipase C-gamma 1,1,10323382,10323382,,,gp3 dNMP kinase
plasminogen activator inhibitor-1,LOC109880450,109880450,109880450,ENSOKIG00005004521,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC112214536,112214536,112214536,ENSOTSG00005037280,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC109896857,109896857,109896857,ENSOKIG00005003306,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC108611730,108611730,108611730,,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC117404447,117404447,117404447,,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC102563594,102563594,102563594,,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC110531459,110531459,110531459,,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC102369661,102369661,102369661,,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC116815535,116815535,116815535,,,plasminogen activator inhibitor 1
plasminogen activator inhibitor-1,LOC105253636,105253636,105253636,,,Plasminogen activator inhibitor 1
platelet endothelial cell adhesion molecule (PECAM) 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
platelet endothelial cell adhesion molecule (PECAM) 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
platelet endothelial cell adhesion molecule (PECAM) 1,1,920970,920970,,,portal protein
platelet endothelial cell adhesion molecule (PECAM) 1,1,1732943,1732943,,,P27 family terminase small subunit
platelet endothelial cell adhesion molecule (PECAM) 1,1,1259213,1259213,,,hypothetical protein
platelet endothelial cell adhesion molecule (PECAM) 1,1,2700962,2700962,,,HNH endonuclease
platelet endothelial cell adhesion molecule (PECAM) 1,1,2657180,2657180,,,adenylate kinase
platelet endothelial cell adhesion molecule (PECAM) 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
platelet endothelial cell adhesion molecule (PECAM) 1,1,1258857,1258857,,,gp1
platelet endothelial cell adhesion molecule (PECAM) 1,1,10323382,10323382,,,gp3 dNMP kinase
platelet factor XIII,XIII,3707886,3707886,,,terminal protein
platelet factor XIII,XIII,1260933,1260933,,,terminal protein
platelet-derived growth factor,PDGFC,56034,56034,ENSG00000145431,,platelet derived growth factor C
platelet-derived growth factor,PDGFD,80310,80310,ENSG00000170962,,platelet derived growth factor D
presenilin (PS) 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
presenilin (PS) 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
presenilin (PS) 1,1,920970,920970,,,portal protein
presenilin (PS) 1,1,1732943,1732943,,,P27 family terminase small subunit
presenilin (PS) 1,1,1259213,1259213,,,hypothetical protein
presenilin (PS) 1,1,2700962,2700962,,,HNH endonuclease
presenilin (PS) 1,1,2657180,2657180,,,adenylate kinase
presenilin (PS) 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
presenilin (PS) 1,1,1258857,1258857,,,gp1
presenilin (PS) 1,1,10323382,10323382,,,gp3 dNMP kinase
presenilin 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
presenilin 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
presenilin 1,1,920970,920970,,,portal protein
presenilin 1,1,1732943,1732943,,,P27 family terminase small subunit
presenilin 1,1,1259213,1259213,,,hypothetical protein
presenilin 1,1,2700962,2700962,,,HNH endonuclease
presenilin 1,1,2657180,2657180,,,adenylate kinase
presenilin 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
presenilin 1,1,1258857,1258857,,,gp1
presenilin 1,1,10323382,10323382,,,gp3 dNMP kinase
procollagen I,I,1260615,1260615,,,tail protein I
procollagen I,I,6775101,6775101,,,PI
procollagen I,I,1260934,1260934,,,DNA polymerase
procollagen I,I,8658843,8658843,,,protease
procollagen I,I,7020955,7020955,,,hypothetical protein I
procollagen I,I,3707888,3707888,,,DNA polymerase
procollagen I,I,40093773,40093773,,,tail assembly protein
procollagen I,I,18504818,18504818,,,baseplate assembly protein
procollagen I,I,1261864,1261864,,,assembly protein
procollagen I,I,2703515,2703515,,,tail assembly protein
protein phosphatase 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
protein phosphatase 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
protein phosphatase 1,1,920970,920970,,,portal protein
protein phosphatase 1,1,1732943,1732943,,,P27 family terminase small subunit
protein phosphatase 1,1,1259213,1259213,,,hypothetical protein
protein phosphatase 1,1,2700962,2700962,,,HNH endonuclease
protein phosphatase 1,1,2657180,2657180,,,adenylate kinase
protein phosphatase 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
protein phosphatase 1,1,1258857,1258857,,,gp1
protein phosphatase 1,1,10323382,10323382,,,gp3 dNMP kinase
protein phosphatase inhibitor 2,2,18990000,18990000,,,hypothetical protein
protein phosphatase inhibitor 2,2,2610712,2610712,,,DNA end protector protein
